,Year,Country Name,"Agriculture, value added (% of GDP)",CO2 emissions (metric tons per capita),Domestic credit provided by financial sector (% of GDP),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Exports of goods and services (% of GDP),"Fertility rate, total (births per woman)",GDP growth (annual %),Imports of goods and services (% of GDP),"Industry, value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)",Population density (people per sq. km of land area),"Services, etc., value added (% of GDP)"
1730,1992,Madagascar,29.1018947044,0.0819281045938,28.2991123657,,,16.3837789977,6.178999999999999,1.18615228657,24.6672732232,12.5053678344,14.4150232847,52.2801219512,21.0886594215,58.3927374516
1731,1992,Malawi,38.8164842576,0.0677887595454,31.188890398,,,23.2062247186,6.778,-7.33297813585,42.4558332941,31.5260451203,13.2764211479,43.4606585366,102.703839627,29.6574654811
1732,1992,Malaysia,14.5725074827,3.92082032003,114.611729415,1404.23958718,1566.72481216,75.9843643193,3.454,8.88511593644,74.6278561995,41.1445371347,2.41432265009,71.2142926829,58.4528991021,44.2829553826
1733,1992,Maldives,,0.987269230769,29.8027167956,,,78.0265933774,5.336,,83.3060214554,,,63.0932926829,780.0,
1734,1992,Mali,38.9719352394,0.0499043935981,11.9322362295,,,15.6291033516,7.146,-3.2186624903099994,33.8729016937,17.1072540537,0.738816824029,47.1234634146,7.2866856801,43.9208107069
1735,1992,Malta,3.04986817679,5.65387532525,92.7396821168,3792.28256657,1838.86120799,81.7595778594,2.11,4.6909339587,88.7058179792,51.57906922270001,3.55441691269,75.8334146341,1148.80625,45.3710576849
1736,1992,Marshall Islands,,1.11386740108,,,,,,7.140800877749999,,,3.01400428729,,274.34444444400003,
1737,1992,Mauritania,37.46795157,0.464318187128,,,,28.2227738513,5.88,1.87412589493,28.8942878395,23.3977793419,5.74194164085,58.7860487805,2.07650140681,39.1342690881
1738,1992,Mauritius,11.6264200627,1.57576299679,52.55727715810001,780.125428677,657.7868228880001,59.3045975061,2.37,6.5126986038600005,62.5469302505,33.1774633241,5.3553991926,70.0585365854,534.207389163,55.1961166132
1739,1992,Mexico,6.6839861749,3.68868500041,40.4207003425,1287.54286428,1452.97190576,15.2377932478,3.2910000000000004,3.62865871312,20.2715398114,28.0993572874,14.41103367,71.5858292683,45.839678489700006,65.2166565377
1740,1992,"Micronesia, Fed. Sts.",,,,,,,4.82,4.00801603206,,,3.0305665110900004,66.4226585366,144.874285714,
1741,1992,Middle East & North Africa,,4.03593883183,52.513664941,1227.4961016,1294.30306655,27.7507458469,4.52091189674,4.7360887516300005,34.2150012213,,5.11898581539,66.83972403050001,23.619556662,
1742,1992,Middle East & North Africa (IDA & IBRD countries),15.1268156955,2.59752375459,66.9221400494,790.4949615180001,886.273476533,19.4000306812,4.47620602114,4.71171360452,28.2273315027,34.914203594899995,13.171745344,66.273255802,27.251017143,49.5253833243
1743,1992,Middle East & North Africa (excluding high income),15.1268156955,2.57528464797,66.9221400494,790.4949615180001,886.273476533,19.4000306812,4.49459864545,4.71171360452,28.2273315027,34.914203594899995,13.171745344,66.2955240318,27.482339882,49.5253833243
1744,1992,Middle income,16.9718065195,2.36585795866,66.2084977879,899.464275366,929.685694876,22.5166937942,3.18428529677,0.8360903526019999,21.981433801,38.008357815100005,10.7193627863,64.5428068012,50.38503066810001,45.3010738154
1745,1992,Moldova,,5.6588162439300005,,2965.19158122,1847.2590394,,2.199,,,,,67.2454146341,129.097432682,
1746,1992,Monaco,,,,,,,,1.3666360373100002,,,2.13588389241,,14932.0,
1747,1992,Mongolia,27.1923195922,4.9116583597300005,35.126042714200004,1223.97711439,1488.63742731,28.9329932511,3.451,-9.25646570577,36.3626536496,36.9111297173,173.690682522,60.6723658537,1.4441064394,35.8965506905
1748,1992,Montenegro,,,,,,,2.046,,,,,74.5006585366,45.2428252788,
1749,1992,Morocco,16.1860368782,1.00668518616,41.9195530455,399.707033572,327.952990834,22.1721551058,3.755,-2.09773876148,28.0911626422,30.3970035317,4.58787832872,65.67231707319999,57.9575285682,53.41695959
1750,1992,Mozambique,32.431941543200004,0.0707377442686,8.28528790338,52.5908676205,420.272139083,10.6087227552,6.138,-5.231330589930001,54.1884647229,18.498397352,32.5305091636,44.0285609756,18.0624977746,49.0696611048
1751,1992,Myanmar,,0.113344189828,40.995518349,43.4769905853,251.060745819,,3.241,9.66094245315,,,21.7454653954,59.3963170732,65.9887076537,
1752,1992,Namibia,7.702395471589999,0.760683337198,36.361323756,1007.47247288,496.518769708,42.7805242297,4.97,7.189342559260001,48.6918153144,27.6618323177,10.2886428889,61.19,1.83858543162,64.6357722107
1753,1992,Nauru,,12.6792749371,,,,,,,,,,,477.2,
1754,1992,Nepal,44.8648120121,0.0673454395699,26.9814110523,37.3376533032,309.74507691900004,15.9597261293,5.015,4.106406612290001,25.7356870079,20.3983545805,18.4890946362,55.9244878049,138.220769231,34.7368334075
1755,1992,Netherlands,3.90338362734,10.6837881646,96.4981604312,5441.65547189,4501.66087489,53.7398310944,1.59,1.7060709205200002,48.7843340291,27.5642761605,2.49574043416,77.21707317069999,449.767950237,68.5323402122
1756,1992,New Caledonia,3.61941140273,8.81063854638,,,,13.7104833573,2.99,0.519994838408,31.6813966865,20.6405229919,2.8417159509099994,71.6146341463,9.83583150985,75.7400677886
1757,1992,New Zealand,7.22861774322,7.10204150975,88.24184657049999,8636.63391568,3808.4772206,31.1920749611,2.12,1.1166032781200002,28.0427400618,27.9349946424,1.97714644874,76.12439024390001,13.4127074551,64.8363876144
1758,1992,Nicaragua,,0.552851551957,248.901160196,304.2985284,509.839947747,17.2512271307,4.27,0.385467120726,53.266398929,,23.6663953268,65.5914146341,35.9919644341,
1759,1992,Niger,38.753568085,0.0829625233792,15.107097178800002,,,16.7550757195,7.737,-6.516444601360001,17.836693360199998,17.866051149100002,1.1001281618899998,45.1238292683,6.66482197837,43.3803807659
1760,1992,Nigeria,27.2665182715,0.639111970005,30.7988983976,89.6687503153,719.308370017,37.5093769324,6.395,0.433725356726,23.5215962048,52.9971583164,68.0631918117,46.0749512195,110.447706885,19.7363234121
1761,1992,North America,,18.7750525662,150.282439642,12421.728656799998,7657.59772873,11.1781034595,2.01152225644,3.29027775477,11.6936002818,,2.27955058114,75.7875360755,15.6193332208,
1762,1992,Northern Mariana Islands,,,,,,,,,,,,,107.454347826,
1763,1992,Norway,2.97408429217,7.46762680393,61.379325612200006,23787.3218115,5159.65421807,37.1365883115,1.88,3.57440330496,30.5310708615,31.7145179745,-0.639706389902,77.1843902439,11.7356870046,65.3113977333
1764,1992,Not classified,,,,,,,,,,,,,,
1765,1992,OECD members,,10.5191512032,143.152598608,6812.8209598,4251.95579332,17.9767609952,1.9247632079400003,2.0350312332,18.0500447765,,3.44928950383,75.1424337748,31.6666525323,
1766,1992,Oman,2.33505294597,6.100819530549999,18.2617640302,2249.08758663,2756.42578415,44.7168904948,6.472,8.41388363288,35.5479437749,48.7875686627,1.27307573774,68.40548780489999,6.39713731826,48.8773783914
1767,1992,Other small states,,5.03386380671,46.6151639202,,,,4.3080020686000005,,,,3.97709212623,62.5083058919,8.910075939530001,
1768,1992,Pacific island small states,24.1023581306,0.8650745391069999,37.7613427052,,,45.3931457874,4.26584852024,4.72103518669,57.5661192039,20.2169288601,5.94796193851,64.2485093207,27.2719158879,55.6807130093
1769,1992,Pakistan,26.3467075713,0.640665437,55.9194943346,334.274616645,412.405215402,17.3593018277,5.76,7.705897823110001,20.5285578209,25.0183342944,10.0570844952,60.6762195122,147.385021015,48.6349581344
1770,1992,Palau,18.5237292452,6.690763810240001,,,,32.625438139,,-6.400000490319999,46.209263683900005,12.5759542031,5.048805289040001,,34.552173913000004,68.9003165516
1771,1992,Panama,7.1530215234800005,1.6488706301700002,45.7590831105,910.951217902,715.38365957,66.3566950533,2.952,8.201680024660002,78.5224928915,22.1900869896,5.06106035935,73.4907317073,34.6425881087,70.80946248560001
1772,1992,Papua New Guinea,25.6636289141,0.4699768183649999,35.9682926829,,,47.8498697608,4.723,13.8490849004,45.7021075065,41.6826053488,2.87598161987,56.399195122,9.64847193393,32.6537657371
1773,1992,Paraguay,15.8225212146,0.570805222416,26.6236411082,559.69921976,712.691343364,49.8340111967,4.368,1.69642801116,39.6635463621,37.5859486176,14.082920635,68.3704634146,11.1571558017,46.5915301678
1774,1992,Peru,8.59666622663,0.896708879109,12.6308720353,475.919133946,408.43313224,12.4536296717,3.617,-0.540509124724,15.3897935433,28.8960654674,68.4524661089,66.5173658537,17.763325,62.507268306
1775,1992,Philippines,21.8208750043,0.74913319449,21.2214191167,334.962632513,460.545976337,29.1297679199,4.177,0.3376030302,34.0281852291,32.8371162487,7.93265832854,65.6484634146,218.261062481,45.34200874689999
1776,1992,Poland,,9.24691531704,34.8098683843,2961.39573936,2569.17533457,21.4475537525,1.95,2.51497862056,19.9467339483,,38.6254669379,71.0902439024,125.252757191,
1777,1992,Portugal,,4.851017443469999,71.1271090253,2815.87710578,1813.8858461,24.4548535693,1.54,1.08947653352,31.8454729567,,11.4460316111,74.31219512199999,108.77042623,
1778,1992,Post-demographic dividend,,11.6307082757,146.422968283,7581.18854545,4723.22931241,19.2388939526,1.70524677982,1.82262136397,19.019573573,,3.4518088294,75.7945594929,31.090461219,
1779,1992,Pre-demographic dividend,29.5292118771,0.404211702618,25.8303691437,183.940144732,548.35923133,26.0805824029,6.50525427263,1.31451327978,26.7010386888,36.0317266528,5.57185117288,49.5685238524,21.9812359446,34.9170510117
1780,1992,Puerto Rico,1.67947292598,,,,,73.3430107567,2.18,4.059334890430001,64.8158281604,85.97256934149999,3.0739045127499995,73.9463658537,404.191206313,12.3479577325
1781,1992,Qatar,,54.7352553158,46.6220169837,9951.6407035,15421.4794514,,3.796,,,,,75.4404878049,42.1763996555,
1782,1992,Romania,19.4059372464,5.40760736332,31.7050520799,2319.57274903,2052.96292702,27.7914151131,1.51,-8.767228452280001,36.1988323492,43.9714633487,199.85889561,69.7843902439,99.338812865,36.6225994049
1783,1992,Russian Federation,7.393538524149999,13.9799735421,,6107.47936969,5351.21152876,62.3224618622,1.5519999999999998,-14.5310737738,48.25460284060001,43.0074836817,1490.41842486,66.8731707317,9.07196178146,49.5989783297
1784,1992,Rwanda,33.2376150705,0.0726525430647,15.2149837519,,,5.56840818986,6.752999999999999,5.872725233350001,18.2630388432,18.7034381651,7.2832831688,27.4836585366,272.108796109,48.0589467644
1785,1992,Samoa,,0.7751799864710001,-1.19182499861,,,,4.956,-0.199990350727,,,8.565971907,66.0700243902,58.5045936396,
1786,1992,San Marino,,,,,,,,0.77327340112,,,4.39976733977,,412.583333333,
1787,1992,Sao Tome and Principe,,0.402810403393,,,,,5.71,,,,,62.095097561,123.277083333,
1788,1992,Saudi Arabia,5.6390425088,16.4114288322,20.8946659771,4368.18688575,4421.45445335,39.3316603292,5.604,4.62856037352,36.1921329627,51.2871748759,-0.8083097152259999,69.9979268293,8.09350324931,43.0737826153
1789,1992,Senegal,18.61444122,0.435502186532,31.7873438987,109.251513252,222.634685966,22.3488301723,6.404,1.2426472352700002,30.7415693386,24.2428634841,-0.929277278534,57.5066097561,41.5038487508,57.142695295900005
1790,1992,Serbia,,,,4274.54716087,2020.15373461,,,,,,,,87.4276697919,
1791,1992,Seychelles,3.826760309740001,2.40519418898,46.5919322889,,,11.059832523,2.696,7.161466736860001,44.159328291,18.152350081,4.67956079308,70.67073170729999,153.832608696,78.0208896092
1792,1992,Sierra Leone,37.9291027357,0.1138593223729999,11.9600578343,,,31.5909432229,6.64,-19.0129096337,32.90193203,41.0153434378,82.0235792258,36.2465853659,54.435882515900005,21.0555538265
1793,1992,Singapore,0.207757176982,15.5592494254,58.40673800770001,5236.63926495,4588.43321165,161.644861045,1.76,7.087600945189999,149.51131554,33.9816861305,0.996002492503,75.9463414634,4821.93731343,65.8105566925
1794,1992,Sint Maarten (Dutch part),,,,,,,2.03,,,,,,,
1795,1992,Slovak Republic,,8.32866159122,,4699.13757093,3410.7278847,66.4742198113,1.93,,69.7293093289,,,71.7951219512,110.291392931,
1796,1992,Slovenia,,6.250344853840001,,4943.15546522,2584.33517088,,1.33,,,,,73.3048780488,99.1309831182,
1797,1992,Small states,,4.96697642014,49.8005865683,,,,3.9385781452900006,,,,4.17701223291,64.30616145329999,10.3527215999,
1798,1992,Solomon Islands,49.0299297469,0.433393740303,25.3077213801,,,33.901361464299995,5.596,12.6904473344,62.2667027319,13.357713405799998,13.1655223427,57.8211219512,11.7893533405,37.6123568473
1799,1992,Somalia,,0.00174785037918,,,,,7.512,,,,,45.3723170732,10.0328641566,
1800,1992,South Africa,3.800253637880001,8.38965516612,119.790492867,4212.94321709,2414.3981946,21.3432727054,3.408,-2.1370417162,17.3021690016,36.42346422,14.5711517088,62.3251707317,31.8581374836,59.7762821421
1801,1992,South Asia,28.6719936,0.674620559183,46.7094790182,278.175832365,345.082662031,10.1803170437,4.102365637709999,5.72127118278,11.7017995007,25.4476263206,9.35023238371,59.2046720742,247.46937121,45.880380077
1802,1992,South Asia (IDA & IBRD),28.6719936,0.674620559183,46.7094790182,278.175832365,345.082662031,10.1803170437,4.102365637709999,5.72127118278,11.7017995007,25.4476263206,9.35023238371,59.2046720742,247.46937121,45.880380077
1803,1992,South Sudan,,,,,,,6.686,,,,,44.9251463415,,
1804,1992,Spain,,5.98758891766,97.1436531436,3699.08731615,2435.96962149,16.2652184429,1.32,0.929215422626,19.7473148836,,6.71077121612,77.41,78.4031815634,
1805,1992,Sri Lanka,,0.295887811002,36.4094967351,168.11230312700002,327.882389865,31.7703740803,2.39,4.39999125186,41.0333824771,,9.40370611577,69.7964146341,279.445064583,
1806,1992,St. Kitts and Nevis,4.60278414827,3.36910058027,71.2171244858,,,49.1627402122,2.6,4.27727703536,54.5366611502,25.4714183306,4.8325205942,67.9512195122,159.076923077,69.9257798471
1807,1992,St. Lucia,13.3857323407,1.44681330759,55.3324448508,,,67.7411106548,3.195,7.02171502901,76.54871027979999,19.9503685458,3.51460940862,71.1945121951,232.678688525,66.66389911350001
1808,1992,St. Martin (French part),,,,,,,1.94,,,,,75.4243902439,604.632352941,
1809,1992,St. Vincent and the Grenadines,15.0309209065,0.7809279543709999,43.2413503908,,,49.6364907557,2.86,6.37710285901,58.1710730029,20.3857946613,2.53568109765,70.3681463415,276.925641026,64.5832995758
1810,1992,Sub-Saharan Africa,22.708041586,0.8581622712800001,68.61453772739999,504.416281905,671.195104842,28.5997926868,6.2325128692,-1.41566639783,28.2353718706,34.751615374699995,6.190611185340001,49.9068722956,22.8524275183,42.8286930917
1811,1992,Sub-Saharan Africa (IDA & IBRD countries),22.708041586,0.8581622712800001,68.61453772739999,504.416281905,671.195104842,28.5997926868,6.2325128692,-1.41566639783,28.2353718706,34.751615374699995,6.190611185340001,49.9068722956,22.8524275183,42.8286930917
1812,1992,Sub-Saharan Africa (excluding high income),22.7239081825,0.857961607837,68.6478841684,504.416281905,671.195104842,28.6150079939,6.23302945737,-1.42299923109,28.2215583908,34.765564314,6.63928072982,49.9041051218,22.849876345100004,42.7991198665
1813,1992,Sudan,40.2693206824,0.159714320472,-4.87102504185,47.2387491982,386.72897561,5.24607630927,6.028,6.577861385,14.4242066869,12.2170272401,109.233655162,55.8795853659,11.537851430999998,47.5136520775
1814,1992,Suriname,11.2664336828,4.9866185678,100.982863734,,,28.6637007744,3.181,-0.201428159511,33.7716262976,16.9578964886,35.6513350131,67.6510731707,2.71520512821,71.7756698286
1815,1992,Swaziland,8.98980477447,0.290792303956,14.9736366107,,,57.349164403100005,5.392,3.22620752298,76.09286980430001,42.073694279,11.1882494471,58.9774634146,52.7876162791,48.9364977683
1816,1992,Sweden,2.8785516228,5.88669942214,52.3946688176,15544.4114587,5369.37035674,26.723451300500003,2.09,-1.15859273884,25.0010584659,28.7896077995,1.01534120252,77.99878048779999,21.1241092752,68.3318405777
1817,1992,Switzerland,1.91616460232,6.22423627316,158.59388016,7430.29750861,3613.49260926,40.9144679272,1.58,-0.0437329941242,37.6912446806,30.141764437800003,2.12463500467,77.806097561,173.93215107900002,67.9420709599
1818,1992,Syrian Arab Republic,34.4372854116,3.25481263082,51.4696337755,702.401687463,827.27508718,26.2564916718,4.925,13.4703337636,37.6315152167,18.8443275623,5.11898581539,70.6744146341,71.7498476439,46.7183870261
1819,1992,Tajikistan,27.4031563845,1.30727003351,,2979.06632867,750.140090712,9.67542503864,4.95,-29.0000010554,12.5502318393,46.0545193687,574.0145112280001,62.433195122,39.4627536439,26.5423242468
1820,1992,Tanzania,47.9968963571,0.0854613122069,29.316155891300003,52.9704143143,369.835021604,12.441837886300002,6.081,0.584322133807,39.3535774719,16.2014859866,25.3754811171,49.28014634149999,30.7110690901,35.8016176563
1821,1992,Thailand,12.2973357445,1.9005538007,103.558994287,894.1411465,840.141111806,36.972475668,2.003,8.08338802345,40.9821700246,38.0558367027,4.49045413125,70.2730731707,113.060686253,49.6468263977
1822,1992,Timor-Leste,,,,,,,5.651,,,,,50.28026829270001,53.3184936113,
1823,1992,Togo,35.2632464188,0.209839683,21.4256515202,93.365151106,328.69853999,26.9345382012,6.082000000000001,-3.98068682128,36.1516434262,23.7730529615,3.24543461451,55.697682926800006,73.2553042839,40.9637006197
1824,1992,Tonga,38.1579113246,0.7301642196160001,27.0729303192,,,23.6419666165,4.583,0.25198551768,48.98885410689999,12.7169925494,7.4474939732,69.7972195122,132.529166667,49.125096126
1825,1992,Trinidad and Tobago,2.70962374041,16.9587704427,65.5059705521,2846.09280428,5286.28687516,40.3157158911,2.231,-1.64720416507,29.2909528107,45.6267911621,3.92266513833,68.1916341463,241.225341131,51.6635850975
1826,1992,Tunisia,18.6047099039,1.76959669725,71.56182783930001,687.405034217,641.6905970619999,39.535087335300005,3.27,7.805728856960001,46.4650002189,32.8396662485,5.691544884830001,70.756097561,55.3760684861,48.5556238476
1827,1992,Turkey,15.5631807192,2.7433280785900003,24.8655530434,1043.19686463,960.859171935,14.392235734000002,2.908,5.03563493685,17.3451299105,32.3849599346,65.1994382803,65.3002195122,72.5168379611,52.0518593461
1828,1992,Turkmenistan,10.6097560976,8.508217084460002,,2007.48433851,2674.60747409,67.125,4.071000000000001,-14.9659865958,38.1875,11.8902439024,3089.15254992,62.7061463415,8.26074734535,77.5
1829,1992,Turks and Caicos Islands,,,,,,,,,,,,,13.6526315789,
1830,1992,Tuvalu,,,,,,,,2.78886658367,,,7.34481418859,,303.433333333,
1831,1992,Uganda,51.1205191595,0.0424523519255999,17.7507103851,,,8.76108880472,7.071000000000001,3.41835689153,24.2910552463,13.2114493201,45.068029094,44.2392926829,92.945933637,35.6680315204
1832,1992,Ukraine,20.3564729775,12.0982959512,83.1905022105,4313.53504506,4209.62161535,23.9809249416,1.6740000000000002,-9.6989985817,21.9899657245,50.9099972651,1761.24256897,69.0682926829,90.01513075,28.7335297575
1833,1992,United Arab Emirates,,28.7945591264,25.672967942,8423.41855975,11073.1986009,,3.989,3.34494487252,,,1.80682610942,72.2964146341,24.1508851675,
1834,1992,United Kingdom,1.34350626619,9.66092999837,104.90976985,5452.39333341,3684.72453527,22.178704539,1.79,0.359872415498,22.8596273413,28.026163951,3.36340479583,76.4341463415,238.00438969900003,70.6303297828
1835,1992,United States,,19.1455557591,153.828796214,12014.9582479,7677.40140109,9.68074712595,2.046,3.55539614767,10.2119967293,,2.27955058114,75.6170731707,28.0068916121,
1836,1992,Upper middle income,14.5075341036,3.56499360795,73.1460204822,1347.54148233,1298.44152508,23.246701504,2.42049777319,0.318799489641,22.2547006064,39.7230503859,14.2469771525,68.5693888367,35.4336510861,45.791593586000005
1837,1992,Uruguay,8.81564371126,1.63889411012,33.0308028353,1365.83225906,855.1247871139999,20.4475748164,2.49,7.931588412719999,19.6254688128,32.782176116100004,59.6236226984,72.906804878,18.0256713518,58.40218017270001
1838,1992,Uzbekistan,34.8275326186,5.19609916546,,2128.35097207,2110.49554758,27.0339377296,4.004,-11.1999999974,43.1840121292,35.8060557506,712.149260301,66.35926829270001,50.42078044189999,29.3664116308
1839,1992,Vanuatu,16.1998111596,0.401560144806,30.241895598200003,,,45.6094600063,4.85,2.59201652023,55.2762915337,10.9032867227,2.77852747242,64.1034146341,12.735192781,72.89690211770001
1840,1992,"Venezuela, RB",5.42717357112,5.09496770375,34.9528717804,2658.04837056,2223.66756347,26.3530059679,3.292,6.06047326249,28.9087472725,54.3918205852,28.2440651228,70.1880243902,23.5808298849,40.181005843600005
1841,1992,Vietnam,33.9385878175,0.313770454682,15.7120673234,105.463688147,276.1308749,34.7455963261,3.26,8.64604745956,38.8312898757,27.2635987214,32.6291821381,70.9954634146,210.298626686,38.7978134612
1842,1992,Virgin Islands,,,,,,,2.813,,,,,75.4005121951,302.031428571,
1843,1992,West Bank and Gaza,,,,,,,6.608,,,,,68.71707317069999,359.400498339,
1844,1992,World,,4.10809149085,133.786955748,2127.68128195,1619.33212714,20.8987415106,3.10272533183,1.7868508654599995,20.6398049196,,6.0176119662,65.738976415,42.0573523141,
1845,1992,"Yemen, Rep.",24.1775309237,1.0728291265799998,48.1064666283,131.294798499,252.237164461,10.4375683845,8.27,8.20759813723,29.938523450100003,26.714481761,13.171745344,58.4186341463,25.0866583329,33.631289060300006
1846,1992,Zambia,23.8122693863,0.286451407703,,724.9632067760001,662.721536129,,6.38,-1.73092203348,,48.9677941879,165.533953429,43.0046097561,11.5376679805,27.2199364258
1847,1992,Zimbabwe,7.41379291837,1.53372386968,43.1205182115,778.695133459,923.493407317,27.2272631146,4.84,-9.01556982055,36.4852305842,40.8620687019,-14.1296585818,56.4919756098,28.4857619232,51.7241351268
1848,1997,Afghanistan,,0.0607976653156999,,,,,7.636,,,,,54.0178292683,27.6232729835,
1849,1997,Albania,32.700159919200004,0.4903650595359999,54.045926224,680.688921986,384.594958328,9.74565430525,2.423,-10.8378557344,34.1899954311,15.3776513671,12.0887058981,72.898097561,114.900766423,51.9221887137
1850,1997,Algeria,9.48232015758,2.95087834912,38.5912176891,572.910938631,804.842705115,30.9063113799,2.988,1.09999993808,21.3376001261,52.3070873214,7.00196304903,68.9212195122,12.5486900333,38.2105874028
1851,1997,American Samoa,,,,,,,,,,,,,274.71,
1852,1997,Andorra,,7.145696603110001,,,,,,9.06767219911,,,2.22816016826,,136.482978723,
1853,1997,Angola,9.0020179417,0.5348312996469999,10.0272678857,74.7000333578,494.174484207,68.491938223,7.017,7.90000000977,69.1818059865,60.7577413895,94.3195709837,43.0621219512,11.0707211037,30.2402406688
1854,1997,Antigua and Barbuda,4.10681987445,4.67056152398,81.4217359479,,,76.4486458866,2.281,4.88584151541,82.4846704139,18.1698660952,2.1747200849,72.7575609756,164.16363636399998,77.7233140304
1855,1997,Arab World,,3.15618826307,49.1002469487,1337.85993331,1306.83962551,37.3869139884,4.13055727959,4.85751051118,31.158621064,,2.51989255361,66.8179436424,19.401276100000004,
1856,1997,Argentina,5.67336683883,3.8512031253,30.3761991265,1838.89781664,1614.33824027,10.5607988827,2.664,8.11104677397,12.7753458149,29.5285518595,-0.463913134134,73.1080487805,13.0939072383,64.7980813017
1857,1997,Armenia,31.968677432800003,1.0308007389,7.971943719149999,1506.85926929,593.385435988,20.2732698898,1.838,3.32107969582,58.2744746308,33.1998286592,17.7359945075,69.7164146341,110.209062171,34.831493908
1858,1997,Aruba,0.477516912057,19.3119711634,42.334318016,,,82.5309992706,1.979,6.6666218302,86.2509117433,18.7027457222,4.07393038631,73.614804878,474.705555556,80.81973736569999
1859,1997,Australia,3.55452506955,16.5142732084,83.3715700228,9291.08386888,5469.5999892,19.1306441383,1.778,3.94734180402,18.8198133938,27.6442425178,1.2245639672600002,78.4804878049,2.41034585996,68.7850061679
1860,1997,Austria,2.14773331797,7.863667995680001,128.16567463,6620.44786165,3542.5214303,37.1095049389,1.39,2.20501964036,37.8834640896,32.1557455435,1.16082775775,77.3195121951,96.4887503027,65.69652113859999
1861,1997,Azerbaijan,21.7345815355,3.80302274105,12.9576103132,1813.67014321,1444.31945906,29.0218789974,2.07,5.8000005239,53.0243676938,39.9454310469,9.24021320612,65.4623902439,94.1904899239,38.3199874177
1862,1997,"Bahamas, The",3.37487481259,4.753575311530001,61.5373467155,,,42.9961466355,2.357,2.06223948963,48.2606847366,18.0593388876,34.687616892600005,71.5498780488,28.6681318681,78.5657862998
1863,1997,Bahrain,,28.9699833064,30.3606778339,21002.4856398,12122.0506027,79.0767821775,2.926,3.09299978673,69.5052959617,,0.931715111452,73.99160975609999,842.01971831,
1864,1997,Bangladesh,24.4585569555,0.202825216451,26.2612910867,81.4329170107,135.210016124,10.5203705574,3.479,4.48989649736,15.8051428327,23.002927602600003,3.800232201180001,63.3578780488,949.328624107,52.5385154419
1865,1997,Barbados,2.6192981096400003,3.37929303524,58.6237143477,,,45.56954604,1.736,4.740148486580001,48.282460165500005,15.7216396588,0.913991994339,72.6842195122,620.8,68.2154122913
1866,1997,Belarus,15.3778381523,5.886700306410001,16.975455514,2953.04932292,2505.60462588,59.859864280500005,1.23,11.4,65.6563351808,41.1740079394,71.6494509843,68.4609756098,49.8767501479,43.4481539084
1867,1997,Belgium,1.48397520091,11.3288520215,140.79011465899998,7701.61213093,5579.51075728,63.8967697739,1.6,3.7104401241199993,60.4699234894,29.1736370477,0.8992378928370001,77.3707317073,,69.3423877514
1868,1997,Belize,17.9664508076,1.75400707556,47.6183198489,,,52.7792948451,3.908,3.5451788578900003,55.7071612444,19.757748439,-1.47678481259,68.9018536585,9.71538798772,62.2758007534
1869,1997,Benin,35.7819301607,0.191382863348,7.042435981989999,47.3173647969,350.78972053,27.1761345945,6.205,5.734688376729999,31.5354950169,13.5207077595,3.66750917264,54.8423170732,56.4145175594,50.6973620723
1870,1997,Bermuda,0.842514290803,7.455592839310001,,,,,,4.6,,8.53045719438,4.023903939599999,,1209.94,90.6270285148
1871,1997,Bhutan,31.2021995325,0.7532274815369999,14.6077289343,,,35.9047155549,4.203,5.37383851914,46.1159778874,33.7888336809,12.4853975361,58.0352439024,13.0883668342,35.008967569
1872,1997,Bolivia,17.240654520899998,1.40094843511,56.9639559082,391.570933799,561.077061465,21.1106024594,4.331,4.954208743,29.3590609479,30.550384641300003,5.70504254118,58.9886097561,7.2656327887,52.2089608378
1873,1997,Bosnia and Herzegovina,21.3374492697,2.22095178171,62.3338512245,1368.75243759,712.9252777060001,27.8336349003,1.598,34.389574590900004,72.797329856,30.7157416816,13.0114817272,72.8587317073,73.8155078125,47.9468090487
1874,1997,Botswana,3.81125120331,1.70221758293,-73.6602538221,963.030563005,900.173527778,60.88073855020001,3.746,8.0265490264,47.7236766006,49.1582728746,5.28153774597,52.4746097561,2.9041095407,47.0304759221
1875,1997,Brazil,5.33078854559,1.7901033709799998,58.6352909161,1755.22228079,1061.83829204,6.983695851960001,2.451,3.39502863721,9.59248557645,25.7088496707,7.728887519269999,68.6163902439,20.0874638376,68.9602422727
1876,1997,British Virgin Islands,,5.13798650752,,,,,,,,,,,128.466666667,
1877,1997,Brunei Darussalam,1.22734352728,16.3374506854,,7677.25814054,7541.99892815,57.1854347544,2.664,-1.4711717294100002,58.4942335104,56.04534663729999,8.58485355817,74.6621707317,58.7753320683,42.7273098354
1878,1997,Bulgaria,22.5891978044,6.20984958256,19.2634959735,3970.13113945,2504.12268042,50.109142726,1.09,-1.0999999122,37.2840983857,23.6710481599,958.646410137,70.3512195122,75.1339419687,53.7397540357
1879,1997,Burkina Faso,36.7705517376,0.0756381553306,13.1084022572,,,10.8125309985,6.754,6.3168347349800005,26.6038877819,21.4514837496,1.5561998497,49.5883414634,38.9831176901,41.7779645128
1880,1997,Burundi,47.7270188935,0.047405324001,19.9431738623,,,9.83547257876,7.217,-1.5899999972,14.4399066511,15.6275284688,32.3977892312,50.119853658500006,250.015459502,36.6454526377
